id,text,html,js_files,cve,exploit_exists,labels,severity,headers,source,timestamp
CVE-2002-2044,Cross-site scripting (XSS) vulnerability in x_stat_admin.php in x-stat 2.3 and earlier allows remote attackers to inject arbitrary web script or HTML via a parameter to the phpinfo action.,,[],CVE-2002-2044,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.116702
CVE-2002-2055,Cross-site scripting (XSS) vulnerability in userlog.php in TeeKai Tracking Online 1.0 allows remote attackers to inject arbitrary web script or HTML via the id parameter.,,[],CVE-2002-2055,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.120253
CVE-2002-2056,Cross-site scripting (XSS) vulnerability in TeeKai Forum 1.2 allows remote attackers to inject arbitrary web script or HTML via the valid_username_online cookie.,,[],CVE-2002-2056,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.120503
CVE-2002-2062,"Cross-site scripting (XSS) vulnerability in ftp.htt in Internet Explorer 5.5 and 6.0, when running on Windows 2000 with ""Enable folder view for FTP sites"" and ""Enable Web content in folders"" selected, allows remote attackers to inject arbitrary web script or HTML via the hostname portion of an FTP URL.",,[],CVE-2002-2062,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.122332
CVE-2002-2073,Cross-site scripting (XSS) vulnerability in the default ASP pages on Microsoft Site Server 3.0 on Windows NT 4.0 allows remote attackers to inject arbitrary web script or HTML via the (1) ctr parameter in Default.asp and (2) the query string to formslogin.asp.,,[],CVE-2002-2073,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.125308
CVE-2002-2074,SQL injection vulnerability in Mailidx before 20020105 allows remote attackers to execute arbitrary SQL commands via the search web page.,,[],CVE-2002-2074,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.125550
CVE-2002-2086,"Multiple cross-site scripting (XSS) vulnerabilities in magicHTML of SquirrelMail before 1.2.6 allow remote attackers to inject arbitrary web script or HTML via (1) ""<<script"" in unspecified input fields or (2) a javascript: URL in the src attribute of an IMG tag.",,[],CVE-2002-2086,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.129270
CVE-2002-2107,Cross-site scripting (XSS) vulnerability in the lookup script in Veridis OpenKeyServer (OKS) 1.2 allows remote attackers to inject arbitrary web script or HTML via the search parameter.,,[],CVE-2002-2107,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.135569
CVE-2002-2115,Cross-site scripting (XSS) vulnerability in Hyper NIKKI System (HNS) Lite before 0.9 and HNS before 2.10-pl2 allows remote attackers to inject arbitrary web script or HTML.,,[],CVE-2002-2115,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.137559
CVE-2002-2129,"Cross-site scripting vulnerability (XSS) in editform.php for w-Agora 4.1.5 allows remote attackers to execute arbitrary web script via an arbitrary form field name containing the script, which is echoed back to the user when displaying the form.",,[],CVE-2002-2129,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.140963
CVE-2002-2166,Cross-site scripting (XSS) vulnerability in FuseTalk 2.0 and 3.0 allows remote attackers to insert arbitrary HTML and web script.,,[],CVE-2002-2166,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.150998
CVE-2002-2168,SQL injection vulnerability in Thorsten Korner 123tkShop before 0.3.1 allows remote attackers to execute arbitrary SQL queries via various programs including function_describe_item1.inc.php.,,[],CVE-2002-2168,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.151604
CVE-2002-2169,"Cross-site scripting vulnerability AOL Instant Messenger (AIM) 4.5 and 4.7 for MacOS and Windows allows remote attackers to conduct unauthorized activities, such as adding buddies and groups to a user's buddy list, via a URL with a META HTTP-EQUIV=""refresh"" tag to an aim: URL.",,[],CVE-2002-2169,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.151887
CVE-2002-2171,"Cross-site scripting (XSS) vulnerability in acWEB 1.8 and 1.14 allows remote attackers to insert arbitrary HTML and web script via a URL, possibly via a ""%db"" request in a URL.",,[],CVE-2002-2171,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.152618
CVE-2002-2176,SQL injection vulnerability in Gender MOD 1.1.3 allows remote attackers to gain administrative access via the user_level parameter in the User Profile page.,,[],CVE-2002-2176,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.153950
CVE-2002-2178,"Cross-site scripting (XSS) vulnerability in article.php module for phpWebSite 0.8.3 allows remote attackers to execute arbitrary Javascript script via the sid parameter, as demonstrated using an IMG tag.",,[],CVE-2002-2178,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.154548
CVE-2002-2189,Cross-site scripting (XSS) vulnerability in ActiveXperts Software ActiveWebserver allows remote attackers to execute arbitrary web script via a link.,,[],CVE-2002-2189,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.157127
CVE-2002-2192,"Cross-site scripting (XSS) vulnerability in Perception LiteServe 2.0.1 allows remote attackers to execute arbitrary web script via (1) a Host: header when DNS wildcards are supported or (2) the query string in a ""dir"" request to indexed folders.",,[],CVE-2002-2192,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.158008
CVE-2002-2193,Cross-site scripting (XSS) vulnerability in mojo.cgi for Mojo Mail 2.7 allows remote attackers to inject arbitrary web script via the email parameter.,,[],CVE-2002-2193,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.158316
CVE-2002-2230,"Cross-site scripting (XSS) vulnerability in Ikonboard 3.1.1 allows remote attackers to inject arbitrary web script or HTML via a private message with a javascript: URL in the IMG tag, in which the URL ends in a "".gif"" or "".jpg"" string, a variant of CVE-2002-0328.",,[],CVE-2002-2230,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.168653
CVE-2002-2231,Cross-site scripting (XSS) vulnerability in Ikonboard 3.1.1 allows remote attackers to inject arbitrary web script or HTML via (1) a javascript: URL in a photo URL or (2) an X-Forwarded-For: header.,,[],CVE-2002-2231,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.169014
CVE-2002-2235,"member2.php in vBulletin 2.2.9 and earlier does not properly restrict the $perpage variable to be an integer, which causes an error message to be reflected back to the user without quoting, which facilitates cross-site scripting (XSS) and possibly other attacks.",,[],CVE-2002-2235,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.170330
CVE-2002-2246,"Cross-site scripting (XSS) vulnerability in VisNetic Website before 3.5.15 allows remote attackers to inject arbitrary web script or HTML via the HTTP referer header (HTTP_REFERER) to a non-existent page, which is injected into the resulting 404 error page.",,[],CVE-2002-2246,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.173271
CVE-2002-2252,SQL injection vulnerability in auth.inc.php in Thatware 0.5.0 and earlier allows remote attackers to execute arbitrary SQL commands via a base64-encoded user parameter.,,[],CVE-2002-2252,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.174973
CVE-2002-2255,Cross-site scripting (XSS) vulnerability in search.php in phpBB 2.0.3 and possibly earlier versions allows remote attackers to inject arbitrary web script or HTML via the search_username parameter in searchuser mode.,,[],CVE-2002-2255,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.175843
CVE-2002-2260,"Cross-site scripting (XSS) vulnerability in the quips feature in Mozilla Bugzilla 2.10 through 2.17 allows remote attackers to inject arbitrary web script or HTML via the ""show all quips"" page.",,[],CVE-2002-2260,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.177065
CVE-2002-2273,Cross-site scripting (XSS) vulnerability in Webster HTTP Server allows remote attackers to inject arbitrary web script or HTML via the URL.,,[],CVE-2002-2273,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.180499
CVE-2002-2277,"SQL injection vulnerability in mod_search/index.php in PortailPHP 0.99 allows remote attackers to execute arbitrary SQL commands via the (1) $rech, (2) $BD_Tab_docs, (3) $BD_Tab_file, (4) $BD_Tab_liens, (5) $BD_Tab_faq, or (6) $chemin variables.",,[],CVE-2002-2277,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.181542
CVE-2002-2278,"Cross-site scripting (XSS) vulnerability in mod_search/index.php in PortailPHP 0.99 allows remote attackers to inject arbitrary web script or HTML via the (1) $App_Theme, (2) $Rub_Search, (3) $Rub_News, (4) $Rub_File, (5) $Rub_Liens, or (6) $Rub_Faq variables.",,[],CVE-2002-2278,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.181909
CVE-2002-2296,Cross-site scripting (XSS) vulnerability in YaBB.pl in Yet Another Bulletin Board (YaBB) 1 Gold SP 1 allows remote attackers to inject arbitrary web script or HTML via the num parameter.,,[],CVE-2002-2296,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.186759
CVE-2002-2304,SQL injection vulnerability in admin/auth/checksession.php in MyPHPLinks 2.1.9 and 2.2.0 allows remote attackers to execute arbitrary SQL commands via the idsession parameter.,,[],CVE-2002-2304,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.188878
CVE-2002-2305,SQL injection vulnerability in agentadmin.php in Immobilier allows remote attackers to execute arbitrary SQL commands via the (1) agentname or (2) agentpassword parameter.,,[],CVE-2002-2305,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.189129
CVE-2002-2318,"Cross-site scripting (XSS) vulnerability in Falcon web server 2.0.0.1009 through 2.0.0.1021 allows remote attackers to inject arbitrary web script or HTML via the URI, which is inserted into 301 error messages and executed by 404 error messages.",,[],CVE-2002-2318,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.192699
CVE-2002-2319,"Static code injection vulnerability in users.php in MySimpleNews allows remote attackers to inject arbitrary PHP code and HTML via the (1) LOGIN, (2) DATA, and (3) MESS parameters, which are inserted into news.php3.",,[],CVE-2002-2319,1,"{""rce"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.192994
CVE-2002-2321,Cross-site scripting (XSS) vulnerability in (1) showcat.php and (2) addyoursite.php in phpLinkat 0.1.0 allows remote attackers to inject arbitrary web script or HTML via the catid parameter.,,[],CVE-2002-2321,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.193498
CVE-2002-2330,"Cross-site scripting (XSS) vulnerability in stat.pl in StatsPlus 1.25 allows remote attackers to inject arbitrary web script or HTML via (1) HTTP_USER_AGENT or (2) HTTP_REFERER, which is written to stats.html and executed in client browsers.",,[],CVE-2002-2330,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.195944
CVE-2002-2339,"Cross-site scripting (XSS) vulnerability in configure.asp in Script-Shed GuestBook 1.0 allows remote attackers to inject arbitrary web script or HTML via a javascript: URL in (1) image, (2) img, (3) image=right, (4) img=right, (5) image=left, and (6) img=left tags.",,[],CVE-2002-2339,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.198295
CVE-2002-2340,Cross-site scripting (XSS) vulnerability in read.php in Phorum 3.3.2a allows remote attackers to inject arbitrary web script or HTML via (1) the t parameter or (2) the body of an email response.,,[],CVE-2002-2340,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.198550
CVE-2002-2341,Cross-site scripting (XSS) vulnerability in content blocking in SonicWALL SOHO3 6.3.0.0 allows remote attackers to inject arbitrary web script or HTML via a blocked URL.,,[],CVE-2002-2341,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.198780
CVE-2002-2343,Cross-site scripting (XSS) vulnerability in NOCC 0.9 through 0.9.5 allows remote attackers to inject arbitrary web script or HTML via email messages.,,[],CVE-2002-2343,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.199298
CVE-2002-2347,"Cross-site scripting (XSS) vulnerability in Oracle Java Server Page (OJSP) demo files (1) hellouser.jsp, (2) welcomeuser.jsp and (3) usebean.jsp in Oracle 9i Application Server 9.0.2, 1.0.2.2, 1.0.2.1s and 1.0.2 allows remote attackers to inject arbitrary web script or HTML via the text entry field.",,[],CVE-2002-2347,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.200325
CVE-2002-2348,Cross-site scripting (XSS) vulnerability in athcgi.exe in Authoria HR allows remote attackers to inject arbitrary web script or HTML via the command parameter.,,[],CVE-2002-2348,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.200560
CVE-2002-2350,Cross-site scripting (XSS) vulnerability in z_user_show.php in dbtreelistproperty_method.php in Zorum 2.4 allows remote attackers to inject arbitrary web script or HTML via the class parameter.,,[],CVE-2002-2350,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.201094
CVE-2002-2358,Cross-site scripting (XSS) vulnerability in the FTP view feature in Opera 6.0 and 6.01 through 6.04 allows remote attackers to inject arbitrary web script or HTML via the title tag of an FTP URL.,,[],CVE-2002-2358,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.203108
CVE-2002-2359,Cross-site scripting (XSS) vulnerability in the FTP view feature in Mozilla 1.0 allows remote attackers to inject arbitrary web script or HTML via the title tag of an ftp URL.,,[],CVE-2002-2359,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.203391
CVE-2002-2362,Cross-site scripting (XSS) vulnerability in form_header.php in MyMarket 1.71 allows remote attackers to inject arbitrary web script or HTML via the noticemsg parameter.,,[],CVE-2002-2362,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.204084
CVE-2002-2364,Cross-site scripting (XSS) vulnerability in PHP Ticket 0.5 and earlier allows remote attackers to inject arbitrary web script or HTML via a help ticket.,,[],CVE-2002-2364,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.204531
CVE-2002-2376,"Cross-site scripting (XSS) vulnerability in E-Guest_sign.pl in E-Guest 1.1 allows remote attackers to inject arbitrary SSI directives, web script, and HTML via the (1) full name, (2) email, (3) homepage, and (4) location parameters.  NOTE: this issue might overlap CVE-2005-1605.",,[],CVE-2002-2376,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.207987
CVE-2002-2377,"Cross-site scripting (XSS) vulnerability in addentry.cgi in ZAP 1.0.3 allows remote attackers to inject arbitrary SSi directives, web script, and HTML via the entry field.",,[],CVE-2002-2377,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.208324
CVE-2002-2378,"Cross-site scripting (XSS) vulnerability in AN HTTP 1.41d allows remote attackers to inject arbitrary web script or HTML via a colon (:) in the query string, which is inserted into the resulting error page.",,[],CVE-2002-2378,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.208587
CVE-2002-2383,SQL injection vulnerability in f2html.pl 0.1 through 0.4 allows remote attackers to execute arbitrary SQL commands via file names.,,[],CVE-2002-2383,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.209807
CVE-2002-2386,"Cross-site scripting (XSS) vulnerability in the Quizz module for XOOPS 1.0, when allowing on-line question development, allows remote attackers to inject arbitrary web script or HTML via a javascript: URL in the SRC attribute of an IMG tag.",,[],CVE-2002-2386,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.210653
CVE-2002-2391,SQL injection vulnerability in index.php of WebChat 1.5 included in XOOPS 1.0 allows remote attackers to execute arbitrary SQL commands via the roomid parameter.,,[],CVE-2002-2391,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.211950
CVE-2002-2418,"Cross-site scripting (XSS) vulnerability in acFreeProxy (aka acFP) 1.33 beta 7 allows remote attackers to inject arbitrary web script or HTML via the URL, which is inserted into an error page.",,[],CVE-2002-2418,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.219954
CVE-2002-2422,"Cross-site scripting (XSS) vulnerability in Compaq Insight Management Agents 2.0, 2.1, 3.6.0, 4.2 and 4.3.7 allows remote attackers to inject arbitrary web script or HTML via a URL, which inserts the script into the resulting error message.",,[],CVE-2002-2422,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.220940
CVE-2002-2424,Cross-site scripting (XSS) vulnerability in PHP(Reactor) 1.2.7 pl1 allows remote attackers to inject arbitrary web script or HTML via Javascript in the style attribute of an HTML tag.,,[],CVE-2002-2424,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.221488
CVE-2002-2426,"Cross-site request forgery (CSRF) vulnerability in Citrix Presentation Server 4.0 and 4.5, MetaFrame Presentation Server 3.0, and Access Essentials 1.0 through 2.0 allows remote attackers to execute arbitrary published applications, and possibly other programs, as authenticated users via the InitialProgram key in an ICA connection. NOTE: some of these details are obtained from third party information.",,[],CVE-2002-2426,0,"{""csrf"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.222103
